"Visit Start Time UTC","Visit Start Hour Local Time","Destination","URL","Origin Of Visit","Visitor Type","Device Type","Operating System and Version","Web Browser and Version","Mobile Application Version","Mobile Device Manufacturer","Mobile Device Model","Device Screen Height","Device Screen Width","Browser Window Width","Browser Cookie Acceptance Status","Internet Connection Speed","Internet Service Provider","Organisation","Visitor City","Visitor Region","Visitor Country","Visitor Continent","Event Start Time UTC","Page Name","Page Title","Referrer URL","App Type","App Name","Clicks Made","Click Section","Keywords In Search","Media Content","Media Content Type","Media Content Action","Playback Time"
"2022-03-21T17:32:08","5pm","PS_NEWS","https://www.bbc.co.uk/news/uk-60819009","Search engines",,"Desktop","OS X 10.15","Chrome 99.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-03-21T17:32:44","uk::news.uk.story.60819009.page","David Beckham hands Instagram account to Ukrainian doctor - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2022-03-21T17:32:08","5pm","PS_NEWS","https://www.bbc.co.uk/news/uk-wales-60821471","Search engines",,"Desktop","OS X 10.15","Chrome 99.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-03-21T17:33:54","news.wales.story.60821471.page","Logan Mwangi: Boy, five, could have survived for hours - BBC News","https://www.bbc.co.uk/news/uk-60819009","responsive","news",,,,,,,
"2022-03-21T17:32:08","5pm","PS_NEWS","https://www.bbc.co.uk/news","Search engines",,"Desktop","OS X 10.15","Chrome 99.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-03-21T17:33:59","news.page","Home - BBC News","https://www.bbc.co.uk/news/uk-wales-60821471","responsive","bbc_website",,,,,,,
"2022-03-21T17:32:08","5pm","PS_NEWS","https://www.bbc.co.uk/news","Search engines",,"Desktop","OS X 10.15","Chrome 99.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-03-21T17:32:31","news.page","Home - BBC News","https://www.google.com/","responsive","bbc_website",,,,,,,
"2022-03-21T17:32:08","5pm","PS_NEWS","https://www.bbc.co.uk/news","Search engines",,"Desktop","OS X 10.15","Chrome 99.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-03-21T17:32:08","news.page","Home - BBC News","https://www.google.com/","responsive","bbc_website",,,,,,,
"2022-03-21T17:32:08","5pm","PS_NEWS","https://www.bbc.co.uk/news/business-60820595","Search engines",,"Desktop","OS X 10.15","Chrome 99.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-03-21T17:32:18","business::news.business.story.60820595.page","Free-range eggs no longer available in UK due to bird flu - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2021-11-29T15:47:12","3pm","PS_SPORT","https://www.bbc.co.uk/sport/football/59439956","Portal sites",,"Desktop","OS X 10.15","Chrome 96.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-11-29T15:47:12","football::premier league::man utd::sport.football.premier league.man utd.story.59439956.page","Manchester United appoint Ralf Rangnick as interim manager - BBC Sport","https://www.bbc.co.uk/news","responsive","sport-uk-web",,,,,,,
"2022-02-18T16:35:32","4pm","PS_SPORT","https://www.bbc.co.uk/sport/athletics/60437373","Portal sites",,"Desktop","OS X 10.15","Chrome 98.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-02-18T16:35:32","athletics::sport.athletics.story.60437373.page","CJ Ujah: Great Britain lose Tokyo Olympics relay medal after doping violation - BBC Sport","https://www.bbc.co.uk/news","responsive","sport-uk-web",,,,,,,
"2021-11-17T10:30:32","10am","PS_NEWS","https://www.bbc.co.uk/news/newsbeat-59306656","Direct traffic",,"Desktop","OS X 10.15","Chrome 95.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-11-17T10:34:17","newsbeat::news.newsbeat.story.59306656.page","DaBaby: DaniLeigh charged with assaulting partner - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2021-11-17T10:30:32","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 95.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-11-17T10:34:24","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2021-11-17T10:30:32","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 95.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-11-17T10:31:11","news.page","Home - BBC News","https://www.bbc.co.uk/news/business-59306232","responsive","bbc_website",,,,,,,
"2021-11-17T10:30:32","10am","PS_NEWS","https://www.bbc.co.uk/news/uk-scotland-59262549","Direct traffic",,"Desktop","OS X 10.15","Chrome 95.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-11-17T10:31:23","news.scotland.story.59262549.page","The students losing thousands in an Edinburgh rental scam - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2021-11-17T10:30:32","10am","PS_NEWS","https://www.bbc.co.uk/news/uk-scotland-edinburgh-east-fife-59294720","Direct traffic",,"Desktop","OS X 10.15","Chrome 95.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-11-17T10:34:45","edinburgh east and fife::news.scotland.edinburgh east and fife.story.59294720.page","Grandad who earned karate black belt at the age of 74 - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2021-11-17T10:30:32","10am","PS_NEWS","https://www.bbc.co.uk/news/business-59306232","Direct traffic",,"Desktop","OS X 10.15","Chrome 95.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-11-17T10:30:43","business::news.business.story.59306232.page","Lidl to become UK's highest-paying supermarket - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2021-11-17T10:30:32","10am","PS_NEWS","https://www.bbc.co.uk/news/entertainment-arts-59313641","Direct traffic",,"Desktop","OS X 10.15","Chrome 95.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-11-17T10:32:23","entertainment and arts::news.entertainment and arts.story.59313641.page","Sophie Ellis-Bextor raises £800,000 in 24-hour Children In Need danceathon - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2021-11-17T10:30:32","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 95.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-11-17T10:34:01","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2021-11-17T10:30:32","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 95.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-11-17T10:41:26","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2021-11-17T10:30:32","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 95.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-11-17T10:36:25","news.page","Home - BBC News","https://www.bbc.co.uk/news/business-59306200","responsive","bbc_website",,,,,,,
"2021-11-17T10:30:32","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 95.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-11-17T10:30:32","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2021-11-17T10:30:32","10am","PS_NEWS","https://www.bbc.co.uk/news/business-59306200","Direct traffic",,"Desktop","OS X 10.15","Chrome 95.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-11-17T10:35:14","business::news.business.story.59306200.page","Amazon to stop accepting Visa credit cards in UK - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2021-11-17T10:30:32","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 95.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-11-17T10:32:17","news.page","Home - BBC News","https://www.bbc.co.uk/news/uk-scotland-59262549","responsive","bbc_website",,,,,,,
"2021-11-17T10:30:32","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 95.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-11-17T10:34:49","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2022-02-03T10:34:56","10am","PS_NEWS","https://www.bbc.co.uk/news/world-us-canada-60237839","Direct traffic",,"Desktop","OS X 10.15","Chrome 97.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2022-02-03T10:39:04","world::us and canada::news.world.us and canada.story.60237839.page","Havana Syndrome may be caused by ‘directed energy’ - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2022-02-03T10:34:56","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 97.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2022-02-03T10:38:58","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2022-02-03T10:34:56","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 97.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2022-02-03T10:38:48","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2022-02-03T10:34:56","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 97.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2022-02-03T10:34:56","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2022-02-03T10:34:56","10am","PS_NEWS","https://www.bbc.co.uk/news/business-60238565","Direct traffic",,"Desktop","OS X 10.15","Chrome 97.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2022-02-03T10:35:17","business::news.business.story.60238565.page","Facebook: Daily active users fall for first time in 18-year history - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2022-02-03T10:34:56","10am","PS_NEWS","https://www.bbc.co.uk/news/business-60238565","Direct traffic",,"Desktop","OS X 10.15","Chrome 97.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2022-02-03T10:39:08","business::news.business.story.60238565.page","Facebook: Daily active users fall for first time in 18-year history - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2022-02-03T10:34:56","10am","PS_NEWS","https://www.bbc.co.uk/news/business-60200132","Direct traffic",,"Desktop","OS X 10.15","Chrome 97.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2022-02-03T10:41:31","business::news.business.story.60200132.page","'I have had more time, silence and solitude to write' - BBC News","https://www.bbc.co.uk/news/business-60218323","responsive","news",,,,,,,
"2022-02-03T10:34:56","10am","PS_NEWS","https://www.bbc.co.uk/news/business-60218323","Direct traffic",,"Desktop","OS X 10.15","Chrome 97.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2022-02-03T10:40:27","business::news.business.story.60218323.page","Cost of living: ‘How will we afford anything with bills this high?’ - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2021-09-30T10:33:57","11am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-30T10:37:23","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2021-09-30T10:33:57","11am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-30T10:38:28","news.page","Home - BBC News","https://www.bbc.co.uk/news/business-58746951","responsive","bbc_website",,,,,,,
"2021-09-30T10:33:57","11am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-30T10:33:57","news.page","Home - BBC News","https://www.bbc.co.uk/news","responsive","bbc_website",,,,,,,
"2021-09-30T10:33:57","11am","PS_NEWS","https://www.bbc.co.uk/news/business-58746951","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-30T10:37:41","business::news.business.story.58746951.page","Rapid house price growth continues in September, says Nationwide - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2021-09-30T10:33:57","11am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-30T10:37:20","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2020-04-30T00:10:48","1am","PS_NEWS","https://www.bbc.co.uk/news/world-us-canada-52457805","Search engines",,"Desktop","OS X 10.15","Chrome 81.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-04-30T00:10:48","world::us and canada::news.world.us and canada.story.52457805.page","Pentagon releases UFO videos for the record - BBC News","https://www.google.com/","responsive","news",,,,,,,
"2020-06-08T13:29:01","2pm","PS_NEWS","https://www.bbc.co.uk/news/entertainment-arts-52962626","Direct traffic",,"Desktop","OS X 10.15","Chrome 83.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-06-08T13:30:47","entertainment and arts::news.entertainment and arts.story.52962626.page","Drake and Ariana Grande's record label drops the term 'urban' - BBC News","https://www.bbc.co.uk/news/world-europe-52909643","responsive","news",,,,,,,
"2020-06-08T13:29:01","2pm","PS_NEWS","https://www.bbc.co.uk/news/world-europe-52909643","Direct traffic",,"Desktop","OS X 10.15","Chrome 83.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-06-08T13:29:52","world::europe::news.world.europe.story.52909643.page","Olof Palme: Who killed Sweden's prime minister? - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2020-06-08T13:29:01","2pm","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 83.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-06-08T13:29:01","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2020-04-15T12:04:05","1pm","PS_IDEAS",,"Portal sites",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-04-15T12:04:33","ideas.video.p0892v26.page",,,,,,,,"name=What do our eyes say about us?~ptnrID=~pList=","Videos","Play","0"
"2020-04-15T12:04:05","1pm","PS_IDEAS",,"Portal sites",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-04-15T12:10:53","ideas.video.p0892v26.page",,,,,,,,"name=What do our eyes say about us?~ptnrID=~pList=","Videos","Refresh","10"
"2020-04-15T12:04:05","1pm","PS_IDEAS",,"Portal sites",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-04-15T12:11:13","ideas.video.p0892v26.page",,,,,,,,"name=What do our eyes say about us?~ptnrID=~pList=","Videos","Refresh","10"
"2020-04-15T12:04:05","1pm","PS_IDEAS",,"Portal sites",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-04-15T12:11:23","ideas.video.p0892v26.page",,,,,,,,"name=What do our eyes say about us?~ptnrID=~pList=","Videos","Refresh","10"
"2020-04-15T12:04:05","1pm","PS_IDEAS",,"Portal sites",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-04-15T12:04:36","ideas.video.p0892v26.page",,,,,,,,"name=What do our eyes say about us?~ptnrID=~pList=","Videos","Move","3"
"2020-04-15T12:04:05","1pm","PS_IDEAS",,"Portal sites",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-04-15T12:12:23","ideas.video.p0892v26.page",,,,,,,,"name=What do our eyes say about us?~ptnrID=~pList=","Videos","Refresh","60"
"2020-04-15T12:04:05","1pm","PS_IDEAS",,"Portal sites",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-04-15T12:08:46","ideas.video.p0892v26.page",,,,,,,,"name=What do our eyes say about us?~ptnrID=~pList=","Videos","Move","0"
"2020-04-15T12:04:05","1pm","PS_IDEAS",,"Portal sites",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-04-15T12:04:37","ideas.video.p0892v26.page",,,,,,,,"name=What do our eyes say about us?~ptnrID=~pList=","Videos","Pause","0"
"2020-04-15T12:04:05","1pm","PS_IDEAS",,"Portal sites",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-04-15T12:10:43","ideas.video.p0892v26.page",,,,,,,,"name=What do our eyes say about us?~ptnrID=~pList=","Videos","Refresh","10"
"2020-04-15T12:04:05","1pm","PS_IDEAS",,"Portal sites",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-04-15T12:13:08","ideas.video.p0892v26.page",,,,,,,,"name=What do our eyes say about us?~ptnrID=~pList=","Videos","Pause","45"
"2020-04-15T12:04:05","1pm","PS_IDEAS",,"Portal sites",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-04-15T12:04:36","ideas.video.p0892v26.page",,,,,,,,"name=What do our eyes say about us?~ptnrID=~pList=","Videos","Info","0"
"2020-04-15T12:04:05","1pm","PS_IDEAS",,"Portal sites",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-04-15T12:10:23","ideas.video.p0892v26.page",,,,,,,,"name=What do our eyes say about us?~ptnrID=~pList=","Videos","Play","0"
"2020-04-15T12:04:05","1pm","PS_IDEAS",,"Portal sites",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-04-15T12:11:03","ideas.video.p0892v26.page",,,,,,,,"name=What do our eyes say about us?~ptnrID=~pList=","Videos","Refresh","10"
"2020-04-15T12:04:05","1pm","PS_IDEAS",,"Portal sites",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-04-15T12:10:33","ideas.video.p0892v26.page",,,,,,,,"name=What do our eyes say about us?~ptnrID=~pList=","Videos","Refresh","10"
"2021-09-28T09:34:31","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-28T09:35:38","news.page","Home - BBC News","https://www.bbc.co.uk/news","responsive","bbc_website",,,,,,,
"2021-09-28T09:34:31","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-28T09:34:31","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2021-09-28T09:34:31","10am","PS_NEWS","https://www.bbc.co.uk/news/world-asia-china-58629102","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-28T09:35:59","world::asia::china::news.world.asia.china.story.58629102.page","Xianzi: The #MeToo icon China is trying to silence - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2021-09-28T09:34:31","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-28T09:35:26","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2021-09-28T09:34:31","10am","PS_NEWS","https://www.bbc.co.uk/news/uk-england-somerset-58710377","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-28T09:34:54","somerset::news.england.somerset.story.58710377.page","Glastonbury Festival: Traces of drugs found in river at site - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2021-09-28T10:29:39","11am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-28T10:29:39","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2021-09-28T10:29:39","11am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-28T11:03:30","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2021-09-28T10:29:39","11am","PS_NEWS","https://www.bbc.co.uk/news/business-58544966","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-28T10:32:11","business::news.business.story.58544966.page","Green investing: How your savings can fight climate change - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2021-09-28T10:29:39","11am","PS_NEWS","https://www.bbc.co.uk/news/business-58544966","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-28T10:30:15","business::news.business.story.58544966.page","Green investing: How your savings can fight climate change - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2021-09-28T13:32:17","2pm","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-28T14:02:12","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2021-09-28T13:32:17","2pm","PS_NEWS","https://www.bbc.co.uk/news/uk-england-merseyside-58718085","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-28T14:02:38","merseyside::news.england.merseyside.story.58718085.page","Rare white deer shot dead on Bootle street by police - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
